gs_id,time_ns,old_sat,new_sat
92,470000000000,37,-1
58,475000000000,-1,355
60,475000000000,-1,210
71,475000000000,605,-1
75,475000000000,29,-1
91,475000000000,208,-1
1,480000000000,-1,353
58,480000000000,355,-1
60,480000000000,210,-1
69,480000000000,-1,157
80,480000000000,-1,205
1,485000000000,353,-1
6,485000000000,-1,387
52,485000000000,-1,354
65,485000000000,-1,76
66,485000000000,-1,539
69,485000000000,157,-1
80,485000000000,205,-1
6,490000000000,387,-1
13,490000000000,-1,507
26,490000000000,-1,130
47,490000000000,-1,183
52,490000000000,354,-1
65,490000000000,76,-1
66,490000000000,539,-1
67,490000000000,-1,132
79,490000000000,-1,137
94,490000000000,-1,253
13,495000000000,507,-1
26,495000000000,130,-1
39,495000000000,-1,158
47,495000000000,183,-1
55,495000000000,-1,367
67,495000000000,132,-1
72,495000000000,-1,331
79,495000000000,137,-1
86,495000000000,-1,77
94,495000000000,253,-1
23,500000000000,-1,415
39,500000000000,158,-1
55,500000000000,367,-1
72,500000000000,331,-1
86,500000000000,77,-1
93,500000000000,-1,304
12,505000000000,-1,211
23,505000000000,415,-1
93,505000000000,304,-1
12,510000000000,211,-1
44,510000000000,-1,87
76,510000000000,-1,107
89,510000000000,-1,549
30,515000000000,-1,34
33,515000000000,-1,361
44,515000000000,87,-1
76,515000000000,107,-1
89,515000000000,549,-1
12,520000000000,-1,380
19,520000000000,-1,235
30,520000000000,34,-1
33,520000000000,361,-1
87,520000000000,-1,133
12,525000000000,380,-1
19,525000000000,235,-1
74,525000000000,-1,90
87,525000000000,133,-1
27,530000000000,-1,185
36,530000000000,-1,205
38,530000000000,-1,580
46,530000000000,-1,251
74,530000000000,90,-1
18,535000000000,-1,202
24,535000000000,-1,161
27,535000000000,185,306
33,535000000000,-1,555
36,535000000000,205,-1
38,535000000000,580,-1
46,535000000000,251,-1
78,535000000000,-1,131
85,535000000000,-1,556
89,535000000000,-1,117
17,540000000000,-1,438
18,540000000000,202,-1
20,540000000000,-1,63
21,540000000000,-1,9
24,540000000000,161,-1
27,540000000000,306,-1
28,540000000000,-1,153
33,540000000000,555,-1
54,540000000000,-1,485
61,540000000000,-1,287
78,540000000000,131,-1
85,540000000000,556,-1
89,540000000000,117,-1
96,540000000000,-1,84
2,545000000000,-1,460
3,545000000000,-1,113
11,545000000000,-1,135
17,545000000000,438,-1
20,545000000000,63,-1
21,545000000000,9,-1
28,545000000000,153,-1
34,545000000000,-1,401
54,545000000000,485,-1
61,545000000000,287,-1
82,545000000000,-1,386
92,545000000000,-1,61
96,545000000000,84,-1
97,545000000000,-1,110
0,550000000000,-1,387
2,550000000000,460,-1
3,550000000000,113,-1
7,550000000000,-1,548
10,550000000000,-1,563
11,550000000000,135,-1
22,550000000000,-1,324
34,550000000000,401,-1
49,550000000000,-1,611
59,550000000000,-1,28
63,550000000000,-1,125
81,550000000000,-1,83
82,550000000000,386,-1
92,550000000000,61,-1
97,550000000000,110,-1
0,555000000000,387,-1
7,555000000000,548,-1
9,555000000000,-1,517
10,555000000000,563,-1
16,555000000000,-1,53
22,555000000000,324,-1
25,555000000000,-1,413
28,555000000000,-1,513
32,555000000000,-1,460
40,555000000000,-1,598
49,555000000000,611,-1
53,555000000000,-1,138
57,555000000000,-1,36
58,555000000000,-1,161
59,555000000000,28,-1
63,555000000000,125,-1
70,555000000000,-1,588
80,555000000000,-1,11
81,555000000000,83,-1
83,555000000000,-1,10
84,555000000000,-1,354
85,555000000000,-1,410
95,555000000000,-1,86
1,560000000000,-1,88
8,560000000000,-1,355
9,560000000000,517,-1
14,560000000000,-1,416
16,560000000000,53,-1
25,560000000000,413,-1
27,560000000000,-1,160
28,560000000000,513,-1
30,560000000000,-1,107
32,560000000000,460,-1
38,560000000000,-1,386
40,560000000000,598,-1
51,560000000000,-1,276
53,560000000000,138,-1
57,560000000000,36,-1
58,560000000000,161,-1
64,560000000000,-1,155
70,560000000000,588,-1
77,560000000000,-1,60
80,560000000000,11,-1
83,560000000000,10,-1
84,560000000000,354,-1
85,560000000000,410,-1
95,560000000000,86,-1
1,565000000000,88,-1
8,565000000000,355,-1
13,565000000000,-1,531
14,565000000000,416,-1
15,565000000000,-1,205
27,565000000000,160,-1
30,565000000000,107,-1
31,565000000000,-1,100
38,565000000000,386,-1
51,565000000000,276,-1
64,565000000000,155,-1
68,565000000000,-1,328
69,565000000000,-1,181
72,565000000000,-1,185
77,565000000000,60,-1
96,565000000000,-1,157
98,565000000000,-1,137
13,570000000000,531,-1
15,570000000000,205,-1
23,570000000000,-1,101
31,570000000000,100,-1
41,570000000000,-1,62
68,570000000000,328,-1
69,570000000000,181,-1
72,570000000000,185,-1
84,570000000000,-1,136
88,570000000000,-1,279
94,570000000000,-1,613
96,570000000000,157,-1
98,570000000000,137,-1
4,575000000000,-1,367
21,575000000000,-1,82
23,575000000000,101,-1
41,575000000000,62,-1
45,575000000000,-1,589
55,575000000000,-1,149
56,575000000000,-1,565
67,575000000000,-1,83
76,575000000000,-1,58
84,575000000000,136,-1
88,575000000000,279,-1
94,575000000000,613,-1
4,580000000000,367,-1
21,580000000000,82,-1
26,580000000000,-1,561
35,580000000000,-1,436
37,580000000000,-1,126
42,580000000000,-1,229
45,580000000000,589,-1
55,580000000000,149,-1
56,580000000000,565,-1
67,580000000000,83,-1
76,580000000000,58,-1
19,585000000000,-1,210
24,585000000000,-1,330
26,585000000000,561,-1
35,585000000000,436,-1
37,585000000000,126,-1
42,585000000000,229,-1
52,585000000000,-1,112
62,585000000000,-1,198
74,585000000000,-1,401
90,585000000000,-1,87
91,585000000000,-1,232
92,585000000000,-1,254
96,585000000000,-1,108
99,585000000000,-1,354
19,590000000000,210,-1
24,590000000000,330,136
30,590000000000,-1,58
48,590000000000,-1,254
52,590000000000,112,-1
62,590000000000,198,-1
66,590000000000,-1,202
74,590000000000,401,-1
90,590000000000,87,-1
91,590000000000,232,-1
92,590000000000,254,-1
96,590000000000,108,-1
99,590000000000,354,-1
15,595000000000,-1,180
24,595000000000,136,-1
30,595000000000,58,-1
48,595000000000,254,-1
66,595000000000,202,-1
67,595000000000,-1,34
73,595000000000,-1,355
89,595000000000,-1,524
15,600000000000,180,-1
17,600000000000,-1,77
47,600000000000,-1,207
67,600000000000,34,-1
73,600000000000,355,-1
86,600000000000,-1,389
89,600000000000,524,-1
12,605000000000,-1,186
17,605000000000,77,-1
20,605000000000,-1,327
47,605000000000,207,-1
54,605000000000,-1,460
76,605000000000,-1,9
82,605000000000,-1,361
86,605000000000,389,-1
0,610000000000,-1,3
2,610000000000,-1,435
12,610000000000,186,-1
18,610000000000,-1,538
20,610000000000,327,-1
22,610000000000,-1,541
54,610000000000,460,-1
60,610000000000,-1,331
76,610000000000,9,-1
82,610000000000,361,-1
0,615000000000,3,-1
2,615000000000,435,-1
3,615000000000,-1,377
18,615000000000,538,-1
22,615000000000,541,-1
60,615000000000,331,-1
64,615000000000,-1,130
3,620000000000,377,-1
39,620000000000,-1,182
49,620000000000,-1,586
50,620000000000,-1,89
62,620000000000,-1,367
64,620000000000,130,-1
97,620000000000,-1,85
21,625000000000,-1,33
39,625000000000,182,-1
49,625000000000,586,-1
50,625000000000,89,-1
62,625000000000,367,-1
79,625000000000,-1,378
86,625000000000,-1,413
97,625000000000,85,-1
11,630000000000,-1,256
21,630000000000,33,-1
29,630000000000,-1,67
79,630000000000,378,-1
86,630000000000,413,-1
87,630000000000,-1,157
91,630000000000,-1,183
11,635000000000,256,-1
29,635000000000,67,-1
45,635000000000,-1,251
83,635000000000,-1,180
87,635000000000,157,-1
91,635000000000,183,-1
29,640000000000,-1,42
45,640000000000,251,-1
49,640000000000,-1,179
50,640000000000,-1,376
69,640000000000,-1,59
75,640000000000,-1,412
82,640000000000,-1,579
83,640000000000,180,-1
5,645000000000,-1,226
7,645000000000,-1,523
13,645000000000,-1,409
29,645000000000,42,-1
44,645000000000,-1,328
49,645000000000,179,-1
50,645000000000,376,-1
61,645000000000,-1,528
69,645000000000,59,-1
75,645000000000,412,-1
82,645000000000,579,-1
4,650000000000,-1,342
5,650000000000,226,-1
7,650000000000,523,-1
13,650000000000,409,-1
44,650000000000,328,-1
53,650000000000,-1,402
61,650000000000,528,-1
97,650000000000,-1,255
4,655000000000,342,-1
8,655000000000,-1,330
9,655000000000,-1,323
15,655000000000,-1,10
31,655000000000,-1,390
47,655000000000,-1,158
53,655000000000,402,-1
54,655000000000,-1,5
75,655000000000,-1,436
97,655000000000,255,-1
2,660000000000,-1,605
6,660000000000,-1,3
8,660000000000,330,-1
9,660000000000,323,-1
10,660000000000,-1,202
15,660000000000,10,-1
31,660000000000,390,-1
40,660000000000,-1,142
43,660000000000,-1,440
46,660000000000,-1,564
47,660000000000,158,-1
48,660000000000,-1,278
54,660000000000,5,-1
65,660000000000,-1,389
68,660000000000,-1,62
75,660000000000,436,-1
76,660000000000,-1,82
93,660000000000,-1,86
2,665000000000,605,-1
6,665000000000,3,-1
10,665000000000,202,-1
19,665000000000,-1,380
24,665000000000,-1,354
36,665000000000,-1,35
40,665000000000,142,-1
43,665000000000,440,-1
46,665000000000,564,-1
48,665000000000,278,-1
62,665000000000,-1,173
63,665000000000,-1,415
65,665000000000,389,-1
68,665000000000,62,-1
71,665000000000,-1,435
73,665000000000,-1,185
76,665000000000,82,-1
78,665000000000,-1,9
93,665000000000,86,-1
95,665000000000,-1,279
4,670000000000,-1,148
8,670000000000,-1,160
16,670000000000,-1,437
19,670000000000,380,-1
24,670000000000,354,-1
27,670000000000,-1,330
29,670000000000,-1,473
33,670000000000,-1,385
36,670000000000,35,-1
42,670000000000,-1,253
43,670000000000,-1,150
62,670000000000,173,-1
63,670000000000,415,-1
71,670000000000,435,-1
72,670000000000,-1,355
73,670000000000,185,-1
77,670000000000,-1,230
78,670000000000,9,-1
83,670000000000,-1,155
95,670000000000,279,-1
4,675000000000,148,-1
5,675000000000,-1,250
7,675000000000,-1,92
8,675000000000,160,-1
12,675000000000,-1,404
16,675000000000,437,-1
27,675000000000,330,-1
29,675000000000,473,-1
30,675000000000,-1,82
32,675000000000,-1,5
33,675000000000,385,-1
34,675000000000,-1,89
42,675000000000,253,-1
43,675000000000,150,-1
56,675000000000,-1,275
64,675000000000,-1,585
72,675000000000,355,-1
77,675000000000,230,-1
81,675000000000,-1,107
83,675000000000,155,-1
98,675000000000,-1,378
5,680000000000,250,-1
7,680000000000,92,-1
11,680000000000,-1,280
12,680000000000,404,-1
30,680000000000,82,-1
32,680000000000,5,-1
34,680000000000,89,-1
56,680000000000,275,-1
64,680000000000,585,-1
67,680000000000,-1,107
81,680000000000,107,-1
85,680000000000,-1,385
88,680000000000,-1,61
98,680000000000,378,-1
11,685000000000,280,-1
14,685000000000,-1,174
42,685000000000,-1,11
67,685000000000,107,-1
70,685000000000,-1,227
85,685000000000,385,-1
88,685000000000,61,-1
96,685000000000,-1,132
14,690000000000,174,-1
26,690000000000,-1,154
42,690000000000,11,-1
51,690000000000,-1,589
57,690000000000,-1,229
60,690000000000,-1,355
70,690000000000,227,-1
90,690000000000,-1,328
96,690000000000,132,-1
99,690000000000,-1,136
26,695000000000,154,-1
35,695000000000,-1,460
51,695000000000,589,-1
57,695000000000,229,-1
60,695000000000,355,-1
77,695000000000,-1,205
90,695000000000,328,-1
99,695000000000,136,-1
5,700000000000,-1,539
32,700000000000,-1,605
35,700000000000,460,-1
48,700000000000,-1,36
67,700000000000,-1,58
76,700000000000,-1,33
77,700000000000,205,-1
5,705000000000,539,-1
21,705000000000,-1,57
25,705000000000,-1,52
32,705000000000,605,-1
35,705000000000,-1,29
38,705000000000,-1,604
48,705000000000,36,-1
59,705000000000,-1,387
67,705000000000,58,-1
76,705000000000,33,-1
1,710000000000,-1,112
9,710000000000,-1,298
21,710000000000,57,-1
25,710000000000,52,-1
35,710000000000,29,4
38,710000000000,604,-1
59,710000000000,387,-1
71,710000000000,-1,410
75,710000000000,-1,28
91,710000000000,-1,207
1,715000000000,112,-1
9,715000000000,298,-1
35,715000000000,4,-1
39,715000000000,-1,133
41,715000000000,-1,303
71,715000000000,410,-1
75,715000000000,28,-1
84,715000000000,-1,329
87,715000000000,-1,108
91,715000000000,207,-1
39,720000000000,133,-1
41,720000000000,303,-1
84,720000000000,329,-1
87,720000000000,108,-1
58,725000000000,-1,354
69,725000000000,-1,156
79,725000000000,-1,136
80,725000000000,-1,204
1,730000000000,-1,352
23,730000000000,-1,414
47,730000000000,-1,182
58,730000000000,354,-1
65,730000000000,-1,75
66,730000000000,-1,538
67,730000000000,-1,131
69,730000000000,156,-1
79,730000000000,136,-1
80,730000000000,204,-1
86,730000000000,-1,76
1,735000000000,352,-1
6,735000000000,-1,386
13,735000000000,-1,506
23,735000000000,414,-1
39,735000000000,-1,157
47,735000000000,182,-1
52,735000000000,-1,353
65,735000000000,75,-1
66,735000000000,538,-1
67,735000000000,131,-1
72,735000000000,-1,330
86,735000000000,76,-1
93,735000000000,-1,303
94,735000000000,-1,252
6,740000000000,386,-1
13,740000000000,506,-1
39,740000000000,157,-1
52,740000000000,353,-1
72,740000000000,330,-1
89,740000000000,-1,548
93,740000000000,303,-1
94,740000000000,252,-1
44,745000000000,-1,86
55,745000000000,-1,366
76,745000000000,-1,106
89,745000000000,548,-1
19,750000000000,-1,234
26,750000000000,-1,129
44,750000000000,86,-1
55,750000000000,366,-1
76,750000000000,106,-1
19,755000000000,234,-1
26,755000000000,129,-1
27,755000000000,-1,184
33,755000000000,-1,360
74,755000000000,-1,89
27,760000000000,184,-1
33,760000000000,360,-1
60,760000000000,-1,209
74,760000000000,89,-1
85,760000000000,-1,555
87,760000000000,-1,132
9,765000000000,-1,516
18,765000000000,-1,201
60,765000000000,209,-1
85,765000000000,555,-1
87,765000000000,132,-1
9,770000000000,516,-1
18,770000000000,201,-1
30,770000000000,-1,33
36,770000000000,-1,10
46,770000000000,-1,250
54,770000000000,-1,484
2,775000000000,-1,459
12,775000000000,-1,379
22,775000000000,-1,323
30,775000000000,33,-1
36,775000000000,10,-1
38,775000000000,-1,579
46,775000000000,250,-1
54,775000000000,484,-1
61,775000000000,-1,286
78,775000000000,-1,130
92,775000000000,-1,60
97,775000000000,-1,109
0,780000000000,-1,386
2,780000000000,459,-1
11,780000000000,-1,134
12,780000000000,379,-1
15,780000000000,-1,204
20,780000000000,-1,62
22,780000000000,323,-1
28,780000000000,-1,176
38,780000000000,579,385
57,780000000000,-1,35
61,780000000000,286,-1
78,780000000000,130,-1
84,780000000000,-1,353
92,780000000000,60,-1
97,780000000000,109,-1
0,785000000000,386,-1
3,785000000000,-1,112
8,785000000000,-1,354
11,785000000000,134,-1
15,785000000000,204,-1
17,785000000000,-1,437
20,785000000000,62,-1
21,785000000000,-1,8
28,785000000000,176,-1
38,785000000000,385,-1
57,785000000000,35,-1
58,785000000000,-1,160
64,785000000000,-1,154
80,785000000000,-1,10
83,785000000000,-1,9
84,785000000000,353,-1
95,785000000000,-1,85
3,790000000000,112,-1
4,790000000000,-1,366
7,790000000000,-1,547
8,790000000000,354,-1
10,790000000000,-1,562
16,790000000000,-1,436
17,790000000000,437,-1
21,790000000000,8,-1
27,790000000000,-1,305
30,790000000000,-1,106
33,790000000000,-1,554
34,790000000000,-1,400
36,790000000000,-1,204
49,790000000000,-1,610
58,790000000000,160,-1
59,790000000000,-1,27
64,790000000000,154,-1
80,790000000000,10,-1
82,790000000000,-1,385
83,790000000000,9,-1
85,790000000000,-1,579
95,790000000000,85,-1
4,795000000000,366,-1
7,795000000000,547,-1
10,795000000000,562,-1
13,795000000000,-1,530
14,795000000000,-1,415
16,795000000000,436,-1
25,795000000000,-1,412
27,795000000000,305,-1
30,795000000000,106,-1
32,795000000000,-1,459
33,795000000000,554,-1
34,795000000000,400,-1
36,795000000000,204,-1
40,795000000000,-1,597
41,795000000000,-1,61
45,795000000000,-1,588
49,795000000000,610,-1
53,795000000000,-1,137
59,795000000000,27,-1
68,795000000000,-1,327
69,795000000000,-1,180
70,795000000000,-1,587
71,795000000000,-1,604
82,795000000000,385,-1
85,795000000000,579,-1
96,795000000000,-1,156
1,800000000000,-1,87
13,800000000000,530,-1
14,800000000000,415,-1
24,800000000000,-1,160
25,800000000000,412,-1
32,800000000000,459,-1
40,800000000000,597,-1
41,800000000000,61,-1
45,800000000000,588,-1
51,800000000000,-1,275
53,800000000000,137,-1
55,800000000000,-1,148
68,800000000000,327,-1
69,800000000000,180,-1
70,800000000000,587,-1
71,800000000000,604,-1
77,800000000000,-1,59
81,800000000000,-1,82
89,800000000000,-1,116
96,800000000000,156,-1
1,805000000000,87,-1
21,805000000000,-1,81
24,805000000000,160,-1
26,805000000000,-1,560
27,805000000000,-1,159
51,805000000000,275,-1
55,805000000000,148,-1
62,805000000000,-1,391
63,805000000000,-1,149
72,805000000000,-1,184
77,805000000000,59,-1
81,805000000000,82,-1
88,805000000000,-1,278
89,805000000000,116,-1
98,805000000000,-1,136
21,810000000000,81,-1
23,810000000000,-1,100
26,810000000000,560,-1
27,810000000000,159,-1
31,810000000000,-1,124
37,810000000000,-1,463
62,810000000000,391,-1
63,810000000000,149,-1
67,810000000000,-1,82
72,810000000000,184,-1
73,810000000000,-1,379
88,810000000000,278,-1
94,810000000000,-1,612
98,810000000000,136,-1
23,815000000000,100,-1
31,815000000000,124,-1
37,815000000000,463,125
52,815000000000,-1,111
62,815000000000,-1,197
66,815000000000,-1,201
67,815000000000,82,-1
73,815000000000,379,-1
74,815000000000,-1,113
76,815000000000,-1,57
84,815000000000,-1,135
94,815000000000,612,-1
37,820000000000,125,-1
52,820000000000,111,-1
56,820000000000,-1,564
62,820000000000,197,-1
66,820000000000,201,-1
74,820000000000,113,-1
76,820000000000,57,-1
84,820000000000,135,-1
89,820000000000,-1,523
90,820000000000,-1,86
92,820000000000,-1,253
99,820000000000,-1,353
29,825000000000,-1,66
35,825000000000,-1,435
50,825000000000,-1,88
56,825000000000,564,-1
89,825000000000,523,-1
90,825000000000,86,-1
91,825000000000,-1,231
92,825000000000,253,-1
99,825000000000,353,-1
24,830000000000,-1,135
29,830000000000,66,-1
35,830000000000,435,-1
50,830000000000,88,-1
74,830000000000,-1,400
91,830000000000,231,-1
19,835000000000,-1,355
24,835000000000,135,-1
42,835000000000,-1,228
67,835000000000,-1,33
74,835000000000,400,-1
89,835000000000,-1,140
19,840000000000,355,-1
30,840000000000,-1,57
42,840000000000,228,-1
47,840000000000,-1,206
67,840000000000,33,-1
73,840000000000,-1,354
89,840000000000,140,-1
96,840000000000,-1,107
12,845000000000,-1,185
17,845000000000,-1,76
30,845000000000,57,-1
47,845000000000,206,-1
48,845000000000,-1,253
73,845000000000,354,-1
76,845000000000,-1,8
82,845000000000,-1,360
85,845000000000,-1,409
96,845000000000,107,-1
12,850000000000,185,-1
15,850000000000,-1,179
17,850000000000,76,-1
19,850000000000,-1,209
20,850000000000,-1,326
48,850000000000,253,-1
76,850000000000,8,-1
82,850000000000,360,-1
85,850000000000,409,-1
3,855000000000,-1,376
15,855000000000,179,-1
18,855000000000,-1,537
19,855000000000,209,-1
20,855000000000,326,-1
22,855000000000,-1,540
60,855000000000,-1,330
82,855000000000,-1,578
2,860000000000,-1,434
3,860000000000,376,-1
18,860000000000,537,-1
22,860000000000,540,-1
39,860000000000,-1,181
49,860000000000,-1,178
54,860000000000,-1,459
60,860000000000,330,-1
82,860000000000,578,-1
86,860000000000,-1,412
2,865000000000,434,-1
28,865000000000,-1,512
39,865000000000,181,-1
49,865000000000,178,-1
54,865000000000,459,-1
79,865000000000,-1,377
86,865000000000,412,-1
21,870000000000,-1,32
28,870000000000,512,-1
62,870000000000,-1,366
64,870000000000,-1,129
79,870000000000,377,-1
87,870000000000,-1,156
21,875000000000,32,-1
62,875000000000,366,-1
64,875000000000,129,-1
69,875000000000,-1,58
83,875000000000,-1,179
87,875000000000,156,-1
97,875000000000,-1,84
9,880000000000,-1,322
11,880000000000,-1,255
13,880000000000,-1,408
44,880000000000,-1,327
50,880000000000,-1,375
69,880000000000,58,-1
75,880000000000,-1,435
83,880000000000,179,-1
97,880000000000,84,-1
4,885000000000,-1,172
9,885000000000,322,-1
11,885000000000,255,-1
13,885000000000,408,-1
24,885000000000,-1,353
29,885000000000,-1,41
44,885000000000,327,-1
45,885000000000,-1,250
48,885000000000,-1,277
50,885000000000,375,-1
75,885000000000,435,-1
91,885000000000,-1,182
93,885000000000,-1,85
4,890000000000,172,-1
15,890000000000,-1,9
24,890000000000,353,-1
29,890000000000,41,-1
31,890000000000,-1,389
42,890000000000,-1,252
43,890000000000,-1,463
45,890000000000,250,-1
46,890000000000,-1,563
48,890000000000,277,-1
61,890000000000,-1,527
65,890000000000,-1,388
76,890000000000,-1,81
91,890000000000,182,-1
93,890000000000,85,-1
97,890000000000,-1,254
0,895000000000,-1,2
6,895000000000,-1,2
7,895000000000,-1,91
12,895000000000,-1,403
15,895000000000,9,-1
27,895000000000,-1,329
31,895000000000,389,-1
42,895000000000,252,-1
43,895000000000,463,-1
46,895000000000,563,-1
54,895000000000,-1,4
61,895000000000,527,-1
63,895000000000,-1,173
65,895000000000,388,-1
76,895000000000,81,-1
78,895000000000,-1,8
97,895000000000,254,-1
0,900000000000,2,-1
2,900000000000,-1,604
4,900000000000,-1,341
6,900000000000,2,-1
7,900000000000,91,-1
8,900000000000,-1,184
12,900000000000,403,-1
19,900000000000,-1,379
27,900000000000,329,-1
34,900000000000,-1,88
38,900000000000,-1,603
47,900000000000,-1,157
53,900000000000,-1,401
54,900000000000,4,-1
63,900000000000,173,-1
78,900000000000,8,-1
95,900000000000,-1,278
2,905000000000,604,-1
4,905000000000,341,-1
5,905000000000,-1,274
8,905000000000,184,-1
10,905000000000,-1,201
19,905000000000,379,-1
26,905000000000,-1,153
33,905000000000,-1,384
34,905000000000,88,-1
36,905000000000,-1,34
38,905000000000,603,-1
47,905000000000,157,-1
53,905000000000,401,-1
68,905000000000,-1,61
71,905000000000,-1,434
72,905000000000,-1,354
73,905000000000,-1,184
77,905000000000,-1,229
95,905000000000,278,-1
5,910000000000,274,-1
10,910000000000,201,-1
26,910000000000,153,-1
29,910000000000,-1,65
32,910000000000,-1,4
33,910000000000,384,-1
36,910000000000,34,-1
40,910000000000,-1,141
68,910000000000,61,-1
71,910000000000,434,-1
72,910000000000,354,-1
73,910000000000,184,-1
77,910000000000,229,-1
81,910000000000,-1,106
88,910000000000,-1,60
8,915000000000,-1,159
14,915000000000,-1,173
29,915000000000,65,-1
32,915000000000,4,-1
35,915000000000,-1,459
40,915000000000,141,-1
64,915000000000,-1,584
67,915000000000,-1,106
81,915000000000,106,-1
88,915000000000,60,-1
98,915000000000,-1,377
99,915000000000,-1,135
4,920000000000,-1,147
8,920000000000,159,-1
11,920000000000,-1,279
14,920000000000,173,-1
30,920000000000,-1,81
35,920000000000,459,-1
56,920000000000,-1,299
63,920000000000,-1,414
64,920000000000,584,-1
67,920000000000,106,-1
98,920000000000,377,-1
99,920000000000,135,-1
4,925000000000,147,-1
11,925000000000,279,-1
30,925000000000,81,-1
42,925000000000,-1,10
51,925000000000,-1,588
56,925000000000,299,-1
57,925000000000,-1,228
63,925000000000,414,-1
83,925000000000,-1,154
96,925000000000,-1,131
42,930000000000,10,-1
51,930000000000,588,-1
57,930000000000,228,-1
60,930000000000,-1,354
62,930000000000,-1,172
70,930000000000,-1,226
83,930000000000,154,-1
90,930000000000,-1,327
96,930000000000,131,-1
60,935000000000,354,-1
62,935000000000,172,-1
70,935000000000,226,-1
85,935000000000,-1,384
90,935000000000,327,-1
1,940000000000,-1,111
39,940000000000,-1,132
48,940000000000,-1,35
67,940000000000,-1,130
76,940000000000,-1,32
85,940000000000,384,-1
1,945000000000,111,-1
21,945000000000,-1,56
39,945000000000,132,-1
48,945000000000,35,-1
67,945000000000,130,-1
76,945000000000,32,-1
5,950000000000,-1,538
21,950000000000,56,-1
59,950000000000,-1,386
77,950000000000,-1,204
87,950000000000,-1,107
91,950000000000,-1,206
5,955000000000,538,-1
25,955000000000,-1,51
32,955000000000,-1,604
35,955000000000,-1,3
59,955000000000,386,-1
77,955000000000,204,-1
87,955000000000,107,-1
91,955000000000,206,-1
25,960000000000,51,-1
32,960000000000,604,-1
35,960000000000,3,-1
41,960000000000,-1,302
69,960000000000,-1,155
75,960000000000,-1,27
84,960000000000,-1,328
9,965000000000,-1,515
41,965000000000,302,-1
58,965000000000,-1,353
69,965000000000,155,-1
71,965000000000,-1,603
75,965000000000,27,-1
79,965000000000,-1,135
80,965000000000,-1,203
84,965000000000,328,-1
9,970000000000,515,-1
13,970000000000,-1,505
39,970000000000,-1,156
47,970000000000,-1,181
58,970000000000,353,-1
71,970000000000,603,-1
79,970000000000,135,-1
80,970000000000,203,-1
86,970000000000,-1,75
89,970000000000,-1,547
13,975000000000,505,-1
23,975000000000,-1,413
39,975000000000,156,-1
43,975000000000,-1,174
47,975000000000,181,-1
52,975000000000,-1,352
66,975000000000,-1,537
86,975000000000,75,-1
89,975000000000,547,-1
1,980000000000,-1,351
12,980000000000,-1,209
23,980000000000,413,-1
29,980000000000,-1,472
43,980000000000,174,-1
52,980000000000,352,-1
66,980000000000,537,-1
76,980000000000,-1,105
93,980000000000,-1,302
94,980000000000,-1,251
1,985000000000,351,-1
6,985000000000,-1,385
12,985000000000,209,-1
29,985000000000,472,-1
55,985000000000,-1,365
76,985000000000,105,-1
93,985000000000,302,-1
94,985000000000,251,-1
6,990000000000,385,-1
26,990000000000,-1,128
44,990000000000,-1,85
55,990000000000,365,-1
65,990000000000,-1,99
72,990000000000,-1,329
19,995000000000,-1,233
26,995000000000,128,-1
44,995000000000,85,-1
60,995000000000,-1,208
65,995000000000,99,-1
72,995000000000,329,-1
74,995000000000,-1,88
85,995000000000,-1,554
18,1000000000000,-1,200
19,1000000000000,233,-1
27,1000000000000,-1,183
60,1000000000000,208,-1
74,1000000000000,88,-1
85,1000000000000,554,-1
87,1000000000000,-1,131
8,1005000000000,-1,353
18,1005000000000,200,-1
20,1005000000000,-1,61
24,1005000000000,-1,159
27,1005000000000,183,-1
30,1005000000000,-1,32
87,1005000000000,131,-1
92,1005000000000,-1,59
2,1010000000000,-1,458
3,1010000000000,-1,111
8,1010000000000,353,-1
17,1010000000000,-1,436
20,1010000000000,61,-1
22,1010000000000,-1,322
24,1010000000000,159,-1
30,1010000000000,32,-1
33,1010000000000,-1,553
38,1010000000000,-1,409
54,1010000000000,-1,483
82,1010000000000,-1,384
84,1010000000000,-1,352
92,1010000000000,59,-1
97,1010000000000,-1,108
2,1015000000000,458,-1
3,1015000000000,111,-1
4,1015000000000,-1,365
7,1015000000000,-1,546
11,1015000000000,-1,133
16,1015000000000,-1,52
17,1015000000000,436,-1
22,1015000000000,322,-1
25,1015000000000,-1,411
28,1015000000000,-1,175
33,1015000000000,553,-1
38,1015000000000,409,-1
40,1015000000000,-1,596
45,1015000000000,-1,587
46,1015000000000,-1,274
49,1015000000000,-1,609
53,1015000000000,-1,136
54,1015000000000,483,-1
58,1015000000000,-1,377
59,1015000000000,-1,26
61,1015000000000,-1,285
68,1015000000000,-1,326
70,1015000000000,-1,586
82,1015000000000,384,-1
84,1015000000000,352,-1
85,1015000000000,-1,578
95,1015000000000,-1,84
97,1015000000000,108,-1
0,1020000000000,-1,385
4,1020000000000,365,-1
7,1020000000000,546,-1
10,1020000000000,-1,561
11,1020000000000,133,-1
12,1020000000000,-1,378
13,1020000000000,-1,432
15,1020000000000,-1,203
16,1020000000000,52,-1
25,1020000000000,411,-1
28,1020000000000,175,-1
32,1020000000000,-1,458
36,1020000000000,-1,203
40,1020000000000,596,-1
45,1020000000000,587,-1
46,1020000000000,274,-1
49,1020000000000,609,-1
53,1020000000000,136,-1
58,1020000000000,377,-1
